"Name","Value"
"(Intercept)",3.87270580837878
"log(GVT_AGRI_FORESTRY_PC)",0.318864911353943
"log(GVT_COMMUNICATION_PC)",0.365306063116535
"log(GVT_ECON_AFFAIRS_PC)",-0.174386061835285
"log(GVT_EDUCATION_PC)",-0.944344019978954
"log(GVT_ENERGY_PC)",-0.169057685623047
"log(GVT_ENV_PROTECTION_PC)",0.0163512493299247
"log(GVT_HEALTH_PC)",-0.784246685552781
"log(GVT_HOUSING_AMEN_PC)",-0.505955977313745
"log(GVT_SOCIAL_PROTECTION_PC)",0.758812667266179
"log(GVT_OTHER_PC)",1.13901733549679
"log(GVT_TRANSPORT_PC)",0.845451576539905
"I(log(GVT_AGRI_FORESTRY_PC)^2)",-0.20563712638089
"I(log(GVT_COMMUNICATION_PC)^2)",0.0222505168247845
"I(log(GVT_ECON_AFFAIRS_PC)^2)",0.0166325809744133
"I(log(GVT_EDUCATION_PC)^2)",0.0154032855930808
"I(log(GVT_ENERGY_PC)^2)",0.0158655403966704
"I(log(GVT_ENV_PROTECTION_PC)^2)",0.00637589818488487
"I(log(GVT_HEALTH_PC)^2)",-0.286713387245208
"I(log(GVT_HOUSING_AMEN_PC)^2)",-0.00582348057596002
"I(log(GVT_SOCIAL_PROTECTION_PC)^2)",-0.0658490517577722
"I(log(GVT_OTHER_PC)^2)",-0.0558532795804268
"I(log(GVT_TRANSPORT_PC)^2)",0.0620695931336521
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_COMMUNICATION_PC))",0.223865970005915
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ECON_AFFAIRS_PC))",-0.227280608440222
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_EDUCATION_PC))",0.439762958195739
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ENERGY_PC))",0.046998848107978
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ENV_PROTECTION_PC))",0.033257965902335
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_HEALTH_PC))",-0.171851787339301
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_HOUSING_AMEN_PC))",0.160193243014277
