"Name","Value"
"(Intercept)",2.93932961236299
"log(GVT_AGRI_FORESTRY_PC)",-0.00813657314593128
"log(GVT_COMMUNICATION_PC)",-0.315410089095183
"log(GVT_ECON_AFFAIRS_PC)",0.199153295438403
"log(GVT_EDUCATION_PC)",-0.0567649027535884
"log(GVT_ENERGY_PC)",0.0747648184396568
"log(GVT_ENV_PROTECTION_PC)",0.124822562632056
"log(GVT_HEALTH_PC)",0.340861315711608
"log(GVT_HOUSING_AMEN_PC)",0.339663959389295
"log(GVT_SOCIAL_PROTECTION_PC)",-0.0753310415129079
"log(GVT_OTHER_PC)",0.215127797997913
"log(GVT_TRANSPORT_PC)",-0.701564561911671
"I(log(GVT_AGRI_FORESTRY_PC)^2)",0.0510570835650438
"I(log(GVT_COMMUNICATION_PC)^2)",0.0113459507040898
"I(log(GVT_ECON_AFFAIRS_PC)^2)",0.0654414456439602
"I(log(GVT_EDUCATION_PC)^2)",0.124776986451292
"I(log(GVT_ENERGY_PC)^2)",-0.0029255496339758
"I(log(GVT_ENV_PROTECTION_PC)^2)",-0.0103621164759286
"I(log(GVT_HEALTH_PC)^2)",0.139011319780236
"I(log(GVT_HOUSING_AMEN_PC)^2)",0.0477066386723542
"I(log(GVT_SOCIAL_PROTECTION_PC)^2)",0.001088397546666
"I(log(GVT_OTHER_PC)^2)",-0.00190105559225607
"I(log(GVT_TRANSPORT_PC)^2)",0.0281098331029785
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_COMMUNICATION_PC))",-0.0439208930691642
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ECON_AFFAIRS_PC))",0.0627561865366829
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_EDUCATION_PC))",0.00110784728751253
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ENERGY_PC))",-0.0197306210732858
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ENV_PROTECTION_PC))",0.0153112547800728
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_HEALTH_PC))",0.0514674040522691
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0734194031663417
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0466167048355495
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_OTHER_PC))",-0.0698553490426915
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_TRANSPORT_PC))",0.024063772232536
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ECON_AFFAIRS_PC))",-0.00665521122997363
"I(log(GVT_COMMUNICATION_PC) * log(GVT_EDUCATION_PC))",0.0375435540063709
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ENERGY_PC))",0.00296342684014905
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ENV_PROTECTION_PC))",0.00245775676839832
"I(log(GVT_COMMUNICATION_PC) * log(GVT_HEALTH_PC))",0.0129749771859879
"I(log(GVT_COMMUNICATION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.00905551923671986
"I(log(GVT_COMMUNICATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.00820264623536582
"I(log(GVT_COMMUNICATION_PC) * log(GVT_OTHER_PC))",0.0552946923823273
"I(log(GVT_COMMUNICATION_PC) * log(GVT_TRANSPORT_PC))",-0.0406407808914843
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_EDUCATION_PC))",-0.247094045275637
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENERGY_PC))",-0.00301000833687239
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENV_PROTECTION_PC))",-0.0351832875962731
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HEALTH_PC))",0.244680980516802
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0879874030222075
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0156161778223529
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_OTHER_PC))",-0.11176804632914
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_TRANSPORT_PC))",0.076171697930511
"I(log(GVT_EDUCATION_PC) * log(GVT_ENERGY_PC))",0.0207611657966779
"I(log(GVT_EDUCATION_PC) * log(GVT_ENV_PROTECTION_PC))",-0.0582208011451491
"I(log(GVT_EDUCATION_PC) * log(GVT_HEALTH_PC))",-0.240647267145518
