"Name","Value"
"(Intercept)",5.02956955269325
"log(GVT_AGRI_FORESTRY_PC)",0.713408701753026
"log(GVT_COMMUNICATION_PC)",0.819385157625243
"log(GVT_ECON_AFFAIRS_PC)",0.143589750634314
"log(GVT_EDUCATION_PC)",-0.749324385484837
"log(GVT_ENERGY_PC)",-0.0436064292326301
"log(GVT_ENV_PROTECTION_PC)",-0.219321027300975
"log(GVT_HEALTH_PC)",-1.50670166495903
"log(GVT_HOUSING_AMEN_PC)",0.438341505109438
"log(GVT_SOCIAL_PROTECTION_PC)",0.633568344774136
"log(GVT_OTHER_PC)",1.18342808911083
"log(GVT_TRANSPORT_PC)",-0.465610400354113
"I(log(GVT_AGRI_FORESTRY_PC)^2)",-0.0779242126232722
"I(log(GVT_COMMUNICATION_PC)^2)",-0.0328726445504754
"I(log(GVT_ECON_AFFAIRS_PC)^2)",-0.113539045724185
"I(log(GVT_EDUCATION_PC)^2)",0.589689324548569
"I(log(GVT_ENERGY_PC)^2)",0.0110003447977055
"I(log(GVT_ENV_PROTECTION_PC)^2)",0.00754688075390749
"I(log(GVT_HEALTH_PC)^2)",-0.129996624243463
"I(log(GVT_HOUSING_AMEN_PC)^2)",0.0158589248459772
"I(log(GVT_SOCIAL_PROTECTION_PC)^2)",-0.0432733411782796
"I(log(GVT_OTHER_PC)^2)",-0.287692030826462
"I(log(GVT_TRANSPORT_PC)^2)",0.0369421272810392
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_COMMUNICATION_PC))",0.159084344004431
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ECON_AFFAIRS_PC))",0.182010232069489
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_EDUCATION_PC))",-0.0937569468582268
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ENERGY_PC))",-0.00956501992190328
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ENV_PROTECTION_PC))",-0.0721912303314285
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_HEALTH_PC))",0.0204727338037607
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_HOUSING_AMEN_PC))",-0.00516989082055444
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0598425570701274
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_OTHER_PC))",-0.147721336890741
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_TRANSPORT_PC))",-0.00110805308694304
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ECON_AFFAIRS_PC))",-0.109061490519637
"I(log(GVT_COMMUNICATION_PC) * log(GVT_EDUCATION_PC))",-0.164214460403417
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ENERGY_PC))",0.0288371723851338
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ENV_PROTECTION_PC))",0.0480181493628218
"I(log(GVT_COMMUNICATION_PC) * log(GVT_HEALTH_PC))",0.135207253920756
"I(log(GVT_COMMUNICATION_PC) * log(GVT_HOUSING_AMEN_PC))",0.100225951888976
"I(log(GVT_COMMUNICATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0500299340432169
"I(log(GVT_COMMUNICATION_PC) * log(GVT_OTHER_PC))",-0.00752235489311185
"I(log(GVT_COMMUNICATION_PC) * log(GVT_TRANSPORT_PC))",-0.176877704474155
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_EDUCATION_PC))",-0.21906540323386
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENERGY_PC))",-0.0720280334111282
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENV_PROTECTION_PC))",-0.0476621060401646
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HEALTH_PC))",0.109351961906204
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HOUSING_AMEN_PC))",0.120272296845797
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.13271110674635
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_OTHER_PC))",0.294664614264411
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_TRANSPORT_PC))",-0.0617591669472174
"I(log(GVT_EDUCATION_PC) * log(GVT_ENERGY_PC))",0.162875255938335
"I(log(GVT_EDUCATION_PC) * log(GVT_ENV_PROTECTION_PC))",0.165778454118325
"I(log(GVT_EDUCATION_PC) * log(GVT_HEALTH_PC))",-0.321371616235801
"I(log(GVT_EDUCATION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.679628098519823
"I(log(GVT_EDUCATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0638947451123678
"I(log(GVT_EDUCATION_PC) * log(GVT_OTHER_PC))",-0.0985623439899534
"I(log(GVT_EDUCATION_PC) * log(GVT_TRANSPORT_PC))",-0.0455851160820479
"I(log(GVT_ENERGY_PC) * log(GVT_ENV_PROTECTION_PC))",0.00949826173429267
"I(log(GVT_ENERGY_PC) * log(GVT_HEALTH_PC))",-0.152649950605843
"I(log(GVT_ENERGY_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0288870225548695
"I(log(GVT_ENERGY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0399692400960159
"I(log(GVT_ENERGY_PC) * log(GVT_OTHER_PC))",0.000699923537246943
"I(log(GVT_ENERGY_PC) * log(GVT_TRANSPORT_PC))",0.0359307037597265
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HEALTH_PC))",-0.167620356185261
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0194789265231965
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0129207722316281
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_OTHER_PC))",0.054325545769815
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",0.0410113057142526
"I(log(GVT_HEALTH_PC) * log(GVT_HOUSING_AMEN_PC))",0.367450053088872
"I(log(GVT_HEALTH_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.107945259178809
"I(log(GVT_HEALTH_PC) * log(GVT_OTHER_PC))",0.33834273365538
"I(log(GVT_HEALTH_PC) * log(GVT_TRANSPORT_PC))",-0.0703535034299792
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.100228989765312
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_OTHER_PC))",0.0294770417626606
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_TRANSPORT_PC))",-0.00695189561353392
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_OTHER_PC))",-0.135598682699918
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",0.0264239988425796
"I(log(GVT_OTHER_PC) * log(GVT_TRANSPORT_PC))",0.185504214592247
"log(CV_GDP)",-0.145479510704865
"Z_CV_CC",0.00537266854726682
"Z_CV_GE",-0.000493490443771148
"Z_factor(Country_name)Afghanistan",0.823122033187851
"Z_factor(Country_name)Azerbaijan",-3.342037327819
"Z_factor(Country_name)Belize",-0.233911165644728
"Z_factor(Country_name)Bolivia (Plurinational State of)",0.284782954261099
"Z_factor(Country_name)China",-0.339338122050978
"Z_factor(Country_name)Costa Rica",-0.256692822511919
"Z_factor(Country_name)Ecuador",0.425893661634171
"Z_factor(Country_name)Egypt",0.953514336783935
"Z_factor(Country_name)El Salvador",0.494039426115697
"Z_factor(Country_name)Guatemala",1.5685347518552
"Z_factor(Country_name)Honduras",0.68908046183265
"Z_factor(Country_name)Jamaica",-0.71900562093388
"Z_factor(Country_name)Kuwait",-0.421051844710629
"Z_factor(Country_name)Kyrgyzstan",-1.21365137318131
"Z_factor(Country_name)Mexico",-0.166519992422813
"Z_factor(Country_name)Myanmar",-0.643470406213
"Z_factor(Country_name)Nepal",0.253440888704017
"Z_factor(Country_name)Panama",0.63660547796836
"Z_factor(Country_name)Singapore",-0.831227309232708
"Z_factor(Country_name)South Africa",0.97463773337545
"Z_factor(Country_name)Thailand",-0.16929237594935
"Z_factor(Country_name)Türkiye",0.333848934776407
"Z_factor(Country_name)Uruguay",-0.348711051383828
"sigmaSq",0.0260744200987207
"gamma",0.99999999
