"Name","Value"
"(Intercept)",6.07949833799431
"log(GVT_AGRI_FORESTRY_PC)",0.505346050753615
"log(GVT_COMMUNICATION_PC)",0.720799629235085
"log(GVT_ECON_AFFAIRS_PC)",-0.430922316641404
"log(GVT_EDUCATION_PC)",-0.552682888270901
"log(GVT_ENERGY_PC)",-0.311194234520571
"log(GVT_ENV_PROTECTION_PC)",-0.427769238282783
"log(GVT_HEALTH_PC)",0.640793361052566
"log(GVT_HOUSING_AMEN_PC)",-0.848378816909914
"log(GVT_SOCIAL_PROTECTION_PC)",-0.00834146925520325
"log(GVT_OTHER_PC)",0.961339562067872
"log(GVT_TRANSPORT_PC)",0.21063548078059
"I(log(GVT_AGRI_FORESTRY_PC)^2)",-0.20353834003269
"I(log(GVT_COMMUNICATION_PC)^2)",0.0308203514222695
"I(log(GVT_ECON_AFFAIRS_PC)^2)",0.0472498031929317
"I(log(GVT_EDUCATION_PC)^2)",0.0778594657599248
"I(log(GVT_ENERGY_PC)^2)",0.00440997461477018
"I(log(GVT_ENV_PROTECTION_PC)^2)",0.0030264931074436
"I(log(GVT_HEALTH_PC)^2)",0.0899347684518015
"I(log(GVT_HOUSING_AMEN_PC)^2)",0.0477460888217252
"I(log(GVT_SOCIAL_PROTECTION_PC)^2)",-0.00589089523732635
"I(log(GVT_OTHER_PC)^2)",0.0229191594400585
"I(log(GVT_TRANSPORT_PC)^2)",0.0866302171597864
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_COMMUNICATION_PC))",0.180917665281274
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ECON_AFFAIRS_PC))",-0.164765404172428
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_EDUCATION_PC))",0.16144808091371
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ENERGY_PC))",0.0354395821604411
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ENV_PROTECTION_PC))",-0.0267024547355091
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_HEALTH_PC))",-0.123486955257621
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_HOUSING_AMEN_PC))",0.195946672492686
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.124628418024968
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_OTHER_PC))",-0.0125644316537684
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_TRANSPORT_PC))",0.0466766093912577
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ECON_AFFAIRS_PC))",-0.112217034410016
"I(log(GVT_COMMUNICATION_PC) * log(GVT_EDUCATION_PC))",-0.203691181353665
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ENERGY_PC))",-0.023729286370564
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ENV_PROTECTION_PC))",-0.00768340218489352
"I(log(GVT_COMMUNICATION_PC) * log(GVT_HEALTH_PC))",0.106115148614371
"I(log(GVT_COMMUNICATION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0142591312959954
"I(log(GVT_COMMUNICATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0142305152849647
"I(log(GVT_COMMUNICATION_PC) * log(GVT_OTHER_PC))",0.019592545307714
"I(log(GVT_COMMUNICATION_PC) * log(GVT_TRANSPORT_PC))",-0.0461629030772939
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_EDUCATION_PC))",0.697111301801881
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENERGY_PC))",-0.00156630255680048
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENV_PROTECTION_PC))",0.0389723118740237
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HEALTH_PC))",-0.437198770325966
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HOUSING_AMEN_PC))",0.080926980309776
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.172873810516008
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_OTHER_PC))",-0.0106884996856335
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_TRANSPORT_PC))",-0.129347753126932
"I(log(GVT_EDUCATION_PC) * log(GVT_ENERGY_PC))",0.114155316982561
"I(log(GVT_EDUCATION_PC) * log(GVT_ENV_PROTECTION_PC))",0.0260144429060434
"I(log(GVT_EDUCATION_PC) * log(GVT_HEALTH_PC))",-0.184607850373321
"I(log(GVT_EDUCATION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.264275040958843
"I(log(GVT_EDUCATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.159215202685933
"I(log(GVT_EDUCATION_PC) * log(GVT_OTHER_PC))",-0.320630734868289
"I(log(GVT_EDUCATION_PC) * log(GVT_TRANSPORT_PC))",-0.439724019629779
"I(log(GVT_ENERGY_PC) * log(GVT_ENV_PROTECTION_PC))",-0.0205243879932518
"I(log(GVT_ENERGY_PC) * log(GVT_HEALTH_PC))",0.0231815280665102
"I(log(GVT_ENERGY_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0739362594594193
"I(log(GVT_ENERGY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0161493986955885
"I(log(GVT_ENERGY_PC) * log(GVT_OTHER_PC))",-0.0189096425985679
"I(log(GVT_ENERGY_PC) * log(GVT_TRANSPORT_PC))",-0.00162363913695368
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HEALTH_PC))",-0.0906948689271656
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0186318754819453
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0325343386630749
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_OTHER_PC))",0.0709850858066656
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",0.018154987217762
"I(log(GVT_HEALTH_PC) * log(GVT_HOUSING_AMEN_PC))",0.0113704734315299
"I(log(GVT_HEALTH_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0490715895849481
"I(log(GVT_HEALTH_PC) * log(GVT_OTHER_PC))",-0.0768124671363842
"I(log(GVT_HEALTH_PC) * log(GVT_TRANSPORT_PC))",0.536866629721328
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0618060077231037
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_OTHER_PC))",0.306270330201697
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_TRANSPORT_PC))",-0.137175498829049
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_OTHER_PC))",-0.0545193991399734
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",0.0195015688929072
"I(log(GVT_OTHER_PC) * log(GVT_TRANSPORT_PC))",-0.0205779852530257
"log(CV_GDP)",-0.151426228907719
"Z_CV_CC",0.0064295846751757
"Z_CV_GE",0.00779644679688991
"Z_factor(Country_name)Afghanistan",0.633914052325904
"Z_factor(Country_name)Azerbaijan",-4.34845420958478
"Z_factor(Country_name)Belize",-0.834396986034207
"Z_factor(Country_name)Bolivia (Plurinational State of)",0.337807363537735
"Z_factor(Country_name)China",-0.545682141485686
"Z_factor(Country_name)Costa Rica",-1.11851184291806
"Z_factor(Country_name)Ecuador",-0.960268135812723
"Z_factor(Country_name)Egypt",-0.491174996248441
"Z_factor(Country_name)El Salvador",-0.521229738605154
"Z_factor(Country_name)Guatemala",0.314091831977762
"Z_factor(Country_name)Honduras",-0.279714794236259
"Z_factor(Country_name)Jamaica",-0.360589329478315
"Z_factor(Country_name)Kuwait",-0.860351374676948
"Z_factor(Country_name)Kyrgyzstan",-1.4827215041958
"Z_factor(Country_name)Mexico",-0.656527262633635
"Z_factor(Country_name)Myanmar",-0.244144795674023
"Z_factor(Country_name)Nepal",0.0602777185041801
"Z_factor(Country_name)Panama",-0.544360199269382
"Z_factor(Country_name)Singapore",-3.78130280924134
