"Name","Value"
"(Intercept)",4.01944505723295
"log(GVT_AGRI_FORESTRY_PC)",0.158747392477942
"log(GVT_COMMUNICATION_PC)",0.132693139091252
"log(GVT_ECON_AFFAIRS_PC)",0.512538764166585
"log(GVT_EDUCATION_PC)",-1.40071119739274
"log(GVT_ENERGY_PC)",-0.271872333861657
"log(GVT_ENV_PROTECTION_PC)",0.412457334695713
"log(GVT_HEALTH_PC)",-0.0522090034307453
"log(GVT_HOUSING_AMEN_PC)",-1.38660911186142
"log(GVT_SOCIAL_PROTECTION_PC)",0.730323810807684
"log(GVT_OTHER_PC)",1.16236728566238
"log(GVT_TRANSPORT_PC)",0.533742039236024
"I(log(GVT_AGRI_FORESTRY_PC)^2)",-0.118238045563502
"I(log(GVT_COMMUNICATION_PC)^2)",0.023949623157993
"I(log(GVT_ECON_AFFAIRS_PC)^2)",-0.0744474106515289
"I(log(GVT_EDUCATION_PC)^2)",0.37969443330065
"I(log(GVT_ENERGY_PC)^2)",0.0194364354411678
"I(log(GVT_ENV_PROTECTION_PC)^2)",0.0170677625576273
"I(log(GVT_HEALTH_PC)^2)",-0.111289582876961
"I(log(GVT_HOUSING_AMEN_PC)^2)",0.00170471577761645
"I(log(GVT_SOCIAL_PROTECTION_PC)^2)",-0.014689595765074
"I(log(GVT_OTHER_PC)^2)",-0.0896569314643811
"I(log(GVT_TRANSPORT_PC)^2)",0.135489550400016
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_COMMUNICATION_PC))",0.115837199660777
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ECON_AFFAIRS_PC))",-0.176719934929485
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_EDUCATION_PC))",0.221268546146504
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ENERGY_PC))",0.0213179188791013
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ENV_PROTECTION_PC))",0.0228340570641426
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_HEALTH_PC))",-0.0690289175167972
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_HOUSING_AMEN_PC))",0.200288710095927
