"Name","Value"
"(Intercept)",1.57426578911595
"log(GVT_AGRI_FORESTRY_PC)",0.49422962951804
"log(GVT_COMMUNICATION_PC)",0.923424239424467
"log(GVT_ECON_AFFAIRS_PC)",-0.0823205219061354
"log(GVT_EDUCATION_PC)",1.42065987151507
"log(GVT_ENERGY_PC)",-0.125751445338094
"log(GVT_ENV_PROTECTION_PC)",-0.104008232416352
"log(GVT_HEALTH_PC)",-2.94826621685717
"log(GVT_HOUSING_AMEN_PC)",1.20557550394568
"log(GVT_SOCIAL_PROTECTION_PC)",-0.514643679328033
"log(GVT_OTHER_PC)",2.84981346908742
"log(GVT_TRANSPORT_PC)",-1.3590676566139
"I(log(GVT_AGRI_FORESTRY_PC)^2)",-0.31046395973826
"I(log(GVT_COMMUNICATION_PC)^2)",0.04355942068793
"I(log(GVT_ECON_AFFAIRS_PC)^2)",-0.108462944230048
"I(log(GVT_EDUCATION_PC)^2)",-0.322873779414728
"I(log(GVT_ENERGY_PC)^2)",0.0375788869832257
"I(log(GVT_ENV_PROTECTION_PC)^2)",0.014838753560663
"I(log(GVT_HEALTH_PC)^2)",-0.44554475590217
"I(log(GVT_HOUSING_AMEN_PC)^2)",0.101254072040827
"I(log(GVT_SOCIAL_PROTECTION_PC)^2)",-0.0379054946036108
"I(log(GVT_OTHER_PC)^2)",-0.490567758886601
"I(log(GVT_TRANSPORT_PC)^2)",-0.00943860471195934
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_COMMUNICATION_PC))",0.213115606438902
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ECON_AFFAIRS_PC))",0.271807495801893
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_EDUCATION_PC))",0.315771452750659
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ENERGY_PC))",0.0347404747968459
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_ENV_PROTECTION_PC))",-0.0469909157723919
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_HEALTH_PC))",-0.341371584045395
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_HOUSING_AMEN_PC))",0.0966939522285008
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.149761204164052
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_OTHER_PC))",-0.168329278670859
"I(log(GVT_AGRI_FORESTRY_PC) * log(GVT_TRANSPORT_PC))",-0.00416910924697325
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ECON_AFFAIRS_PC))",-0.138064431303314
"I(log(GVT_COMMUNICATION_PC) * log(GVT_EDUCATION_PC))",-0.33462148544384
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ENERGY_PC))",0.0337413974267545
"I(log(GVT_COMMUNICATION_PC) * log(GVT_ENV_PROTECTION_PC))",0.0387026294435772
"I(log(GVT_COMMUNICATION_PC) * log(GVT_HEALTH_PC))",0.198234885696498
"I(log(GVT_COMMUNICATION_PC) * log(GVT_HOUSING_AMEN_PC))",0.012475464554387
"I(log(GVT_COMMUNICATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.035960206087115
"I(log(GVT_COMMUNICATION_PC) * log(GVT_OTHER_PC))",0.0833094664077134
"I(log(GVT_COMMUNICATION_PC) * log(GVT_TRANSPORT_PC))",-0.278729364201522
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_EDUCATION_PC))",-0.0262951739793816
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENERGY_PC))",-0.134041739027764
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_ENV_PROTECTION_PC))",-0.164280658294348
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HEALTH_PC))",0.111067686517545
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_HOUSING_AMEN_PC))",-0.115324131927425
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.135308728990407
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_OTHER_PC))",0.129648138283425
"I(log(GVT_ECON_AFFAIRS_PC) * log(GVT_TRANSPORT_PC))",0.160262411887223
"I(log(GVT_EDUCATION_PC) * log(GVT_ENERGY_PC))",0.223550368372818
"I(log(GVT_EDUCATION_PC) * log(GVT_ENV_PROTECTION_PC))",0.108438757776952
"I(log(GVT_EDUCATION_PC) * log(GVT_HEALTH_PC))",0.675295583591633
"I(log(GVT_EDUCATION_PC) * log(GVT_HOUSING_AMEN_PC))",-0.56824788611251
"I(log(GVT_EDUCATION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.143121322642523
"I(log(GVT_EDUCATION_PC) * log(GVT_OTHER_PC))",-0.113704993129151
"I(log(GVT_EDUCATION_PC) * log(GVT_TRANSPORT_PC))",-0.0838148584754966
"I(log(GVT_ENERGY_PC) * log(GVT_ENV_PROTECTION_PC))",0.025214397449124
"I(log(GVT_ENERGY_PC) * log(GVT_HEALTH_PC))",-0.0938803121959788
"I(log(GVT_ENERGY_PC) * log(GVT_HOUSING_AMEN_PC))",-0.0718426858559797
"I(log(GVT_ENERGY_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0337562794499841
"I(log(GVT_ENERGY_PC) * log(GVT_OTHER_PC))",-0.0166776504258184
"I(log(GVT_ENERGY_PC) * log(GVT_TRANSPORT_PC))",0.000632139443568759
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HEALTH_PC))",-0.12834663745931
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_HOUSING_AMEN_PC))",0.0281410339709256
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0315412309020782
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_OTHER_PC))",0.0969446288440789
"I(log(GVT_ENV_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",0.0503709067738446
"I(log(GVT_HEALTH_PC) * log(GVT_HOUSING_AMEN_PC))",0.311046587338509
"I(log(GVT_HEALTH_PC) * log(GVT_SOCIAL_PROTECTION_PC))",0.0162520715767392
"I(log(GVT_HEALTH_PC) * log(GVT_OTHER_PC))",0.403326256850527
"I(log(GVT_HEALTH_PC) * log(GVT_TRANSPORT_PC))",0.0549055794141356
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_SOCIAL_PROTECTION_PC))",-0.0450402598865011
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_OTHER_PC))",0.0840754926741456
"I(log(GVT_HOUSING_AMEN_PC) * log(GVT_TRANSPORT_PC))",-0.0653091804384059
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_OTHER_PC))",0.0835220875638356
"I(log(GVT_SOCIAL_PROTECTION_PC) * log(GVT_TRANSPORT_PC))",-0.0328105897126358
"I(log(GVT_OTHER_PC) * log(GVT_TRANSPORT_PC))",0.240815511485343
"log(CV_GDP)",-0.129114777485044
"Z_CV_CC",0.0113957079961188
"Z_CV_GE",-0.00333022353448797
"Z_factor(Country_name)Afghanistan",1.1128646276534
"Z_factor(Country_name)Azerbaijan",0.00863373187466818
"Z_factor(Country_name)Belize",-0.358510237722828
"Z_factor(Country_name)Bolivia (Plurinational State of)",0.181731298116255
"Z_factor(Country_name)China",-0.208734559833111
"Z_factor(Country_name)Costa Rica",-0.846984922335888
"Z_factor(Country_name)Ecuador",-0.0795052666521024
"Z_factor(Country_name)Egypt",0.328912716328357
"Z_factor(Country_name)El Salvador",0.093013850561008
"Z_factor(Country_name)Guatemala",0.976365975599061
"Z_factor(Country_name)Honduras",0.777259782320381
"Z_factor(Country_name)Jamaica",-0.252148624070817
"Z_factor(Country_name)Kuwait",0.0405571265561541
"Z_factor(Country_name)Kyrgyzstan",0.0369351640386004
"Z_factor(Country_name)Mexico",-0.356342854873153
"Z_factor(Country_name)Myanmar",-1.01610765241601
"Z_factor(Country_name)Nepal",-0.00904245532934003
"Z_factor(Country_name)Panama",-0.0584684160525196
"Z_factor(Country_name)Singapore",-0.599964585971769
"Z_factor(Country_name)South Africa",0.27916285127064
"Z_factor(Country_name)Thailand",-0.421948591514562
"Z_factor(Country_name)Türkiye",0.059228656285088
"Z_factor(Country_name)Uruguay",-0.586527341962424
"sigmaSq",0.0368492665201778
"gamma",0.999914425461789
